"","Species","Region","Indicator","norm_rank","total_risk","stock","label"
"350","Atlantic halibut","Northwestern Atlantic Coast","diet",1,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"351","Atlantic halibut","Northwestern Atlantic Coast","rec_catch",0.0967741935483871,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"352","Haddock","Eastern Georges Bank","bbmsy",0.5,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"353","Haddock","Eastern Georges Bank","ffmsy",0.45,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"354","Haddock","Eastern Georges Bank","asmt_catch",0.529411764705882,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"355","Haddock","Eastern Georges Bank","recruitment",0.214285714285714,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"356","Haddock","Eastern Georges Bank","abundance",0.214285714285714,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"357","Haddock","Eastern Georges Bank","biomass_fall",0.5,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"358","Haddock","Eastern Georges Bank","biomass_spring",0.5,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"359","Haddock","Eastern Georges Bank","avg_length_fall",0.5,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"360","Haddock","Eastern Georges Bank","avg_length_spring",0.5,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"361","Haddock","Eastern Georges Bank","max_length_fall",0.5,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"362","Haddock","Eastern Georges Bank","max_length_spring",0.5,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"363","Haddock","Eastern Georges Bank","diet",0.5,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"364","Haddock","Eastern Georges Bank","rec_catch",0.935483870967742,6.34346706424505,"Haddock - Eastern Georges Bank","Haddock, 6.34"
"365","Acadian redfish","Gulf of Maine / Georges Bank","bbmsy",0.5,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"366","Acadian redfish","Gulf of Maine / Georges Bank","ffmsy",0.5,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"367","Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch",1,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"368","Acadian redfish","Gulf of Maine / Georges Bank","recruitment",0.357142857142857,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"369","Acadian redfish","Gulf of Maine / Georges Bank","abundance",0.357142857142857,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"370","Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall",0.294117647058824,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"371","Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring",0.450980392156863,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"372","Acadian redfish","Gulf of Maine / Georges Bank","avg_length_fall",0.607843137254902,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"373","Acadian redfish","Gulf of Maine / Georges Bank","avg_length_spring",0.627450980392157,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"374","Acadian redfish","Gulf of Maine / Georges Bank","max_length_fall",0.529411764705882,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"375","Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring",0.529411764705882,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"376","Acadian redfish","Gulf of Maine / Georges Bank","diet",0.545454545454545,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"377","Acadian redfish","Gulf of Maine / Georges Bank","rec_catch",0.741935483870968,7.04089142988574,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.04"
"378","Atlantic mackerel","Gulf of Maine / Cape Hatteras","bbmsy",0.5,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"379","Atlantic mackerel","Gulf of Maine / Cape Hatteras","ffmsy",0.5,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"380","Atlantic mackerel","Gulf of Maine / Cape Hatteras","asmt_catch",0.970588235294118,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"381","Atlantic mackerel","Gulf of Maine / Cape Hatteras","recruitment",0.857142857142857,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"382","Atlantic mackerel","Gulf of Maine / Cape Hatteras","abundance",0.857142857142857,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"383","Atlantic mackerel","Gulf of Maine / Cape Hatteras","biomass_fall",0.352941176470588,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"384","Atlantic mackerel","Gulf of Maine / Cape Hatteras","biomass_spring",0.803921568627451,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"385","Atlantic mackerel","Gulf of Maine / Cape Hatteras","avg_length_fall",0.352941176470588,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"386","Atlantic mackerel","Gulf of Maine / Cape Hatteras","avg_length_spring",0.450980392156863,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"387","Atlantic mackerel","Gulf of Maine / Cape Hatteras","max_length_fall",0.352941176470588,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"388","Atlantic mackerel","Gulf of Maine / Cape Hatteras","max_length_spring",0.588235294117647,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"389","Atlantic mackerel","Gulf of Maine / Cape Hatteras","diet",0.454545454545455,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"390","Atlantic mackerel","Gulf of Maine / Cape Hatteras","rec_catch",1,8.04138018843901,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 8.04"
"391","Butterfish","Gulf of Maine / Cape Hatteras","bbmsy",0.5,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"392","Butterfish","Gulf of Maine / Cape Hatteras","ffmsy",0.5,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"393","Butterfish","Gulf of Maine / Cape Hatteras","asmt_catch",0.5,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"394","Butterfish","Gulf of Maine / Cape Hatteras","recruitment",0.571428571428571,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"395","Butterfish","Gulf of Maine / Cape Hatteras","abundance",0.571428571428571,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"396","Butterfish","Gulf of Maine / Cape Hatteras","biomass_fall",0.549019607843137,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"397","Butterfish","Gulf of Maine / Cape Hatteras","biomass_spring",0.568627450980392,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"398","Butterfish","Gulf of Maine / Cape Hatteras","avg_length_fall",0.176470588235294,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"399","Butterfish","Gulf of Maine / Cape Hatteras","avg_length_spring",0.529411764705882,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"400","Butterfish","Gulf of Maine / Cape Hatteras","max_length_fall",0.235294117647059,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"401","Butterfish","Gulf of Maine / Cape Hatteras","max_length_spring",0.509803921568627,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"402","Butterfish","Gulf of Maine / Cape Hatteras","diet",0.454545454545455,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"403","Butterfish","Gulf of Maine / Cape Hatteras","rec_catch",0.580645161290323,6.24667520967331,"Butterfish - Gulf of Maine / Cape Hatteras","Butterfish, 6.25"
"404","Goosefish","Gulf of Maine / Northern Georges Bank","bbmsy",0.5,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"405","Goosefish","Gulf of Maine / Northern Georges Bank","ffmsy",0.5,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"406","Goosefish","Gulf of Maine / Northern Georges Bank","asmt_catch",0.647058823529412,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"407","Goosefish","Gulf of Maine / Northern Georges Bank","recruitment",0.5,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"408","Goosefish","Gulf of Maine / Northern Georges Bank","abundance",0.5,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"409","Goosefish","Gulf of Maine / Northern Georges Bank","biomass_fall",0.470588235294118,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"410","Goosefish","Gulf of Maine / Northern Georges Bank","biomass_spring",0.411764705882353,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"411","Goosefish","Gulf of Maine / Northern Georges Bank","avg_length_fall",1,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"412","Goosefish","Gulf of Maine / Northern Georges Bank","avg_length_spring",0.941176470588235,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"413","Goosefish","Gulf of Maine / Northern Georges Bank","max_length_fall",0.568627450980392,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"414","Goosefish","Gulf of Maine / Northern Georges Bank","max_length_spring",0.764705882352941,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"415","Goosefish","Gulf of Maine / Northern Georges Bank","diet",0.363636363636364,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"416","Goosefish","Gulf of Maine / Northern Georges Bank","rec_catch",0.354838709677419,7.52239664194123,"Goosefish - Gulf of Maine / Northern Georges Bank","Goosefish, 7.52"
"417","Goosefish","Southern Georges Bank / Mid-Atlantic","bbmsy",0.5,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"418","Goosefish","Southern Georges Bank / Mid-Atlantic","ffmsy",0.5,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"419","Goosefish","Southern Georges Bank / Mid-Atlantic","asmt_catch",0.735294117647059,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"420","Goosefish","Southern Georges Bank / Mid-Atlantic","recruitment",0.5,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"421","Goosefish","Southern Georges Bank / Mid-Atlantic","abundance",0.5,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"422","Goosefish","Southern Georges Bank / Mid-Atlantic","biomass_fall",0.647058823529412,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"423","Goosefish","Southern Georges Bank / Mid-Atlantic","biomass_spring",0.607843137254902,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"424","Goosefish","Southern Georges Bank / Mid-Atlantic","avg_length_fall",0.92156862745098,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"425","Goosefish","Southern Georges Bank / Mid-Atlantic","avg_length_spring",0.588235294117647,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"426","Goosefish","Southern Georges Bank / Mid-Atlantic","max_length_fall",0.823529411764706,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"427","Goosefish","Southern Georges Bank / Mid-Atlantic","max_length_spring",0.705882352941177,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"428","Goosefish","Southern Georges Bank / Mid-Atlantic","diet",0.363636363636364,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"429","Goosefish","Southern Georges Bank / Mid-Atlantic","rec_catch",0.354838709677419,7.74788683801967,"Goosefish - Southern Georges Bank / Mid-Atlantic","Goosefish, 7.75"
"430","Haddock","Georges Bank","bbmsy",0.5,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"431","Haddock","Georges Bank","ffmsy",0.5,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"432","Haddock","Georges Bank","asmt_catch",0.911764705882353,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"433","Haddock","Georges Bank","recruitment",0.0714285714285714,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"434","Haddock","Georges Bank","abundance",0.0714285714285714,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"435","Haddock","Georges Bank","biomass_fall",0.137254901960784,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"436","Haddock","Georges Bank","biomass_spring",0.0784313725490196,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"437","Haddock","Georges Bank","avg_length_fall",0.980392156862745,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"438","Haddock","Georges Bank","avg_length_spring",1,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"439","Haddock","Georges Bank","max_length_fall",0.901960784313726,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"440","Haddock","Georges Bank","max_length_spring",0.823529411764706,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"441","Haddock","Georges Bank","diet",0.0909090909090909,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"442","Haddock","Georges Bank","rec_catch",0.935483870967742,7.00258343806731,"Haddock - Georges Bank","Haddock, 7"
"443","Haddock","Gulf of Maine","bbmsy",0.5,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"444","Haddock","Gulf of Maine","ffmsy",0.5,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"445","Haddock","Gulf of Maine","asmt_catch",0.411764705882353,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"446","Haddock","Gulf of Maine","recruitment",0.142857142857143,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"447","Haddock","Gulf of Maine","abundance",0.142857142857143,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"448","Haddock","Gulf of Maine","biomass_fall",0.0588235294117647,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"449","Haddock","Gulf of Maine","biomass_spring",0.0392156862745098,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"450","Haddock","Gulf of Maine","avg_length_fall",0.96078431372549,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"451","Haddock","Gulf of Maine","avg_length_spring",0.843137254901961,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"452","Haddock","Gulf of Maine","max_length_fall",0.96078431372549,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"453","Haddock","Gulf of Maine","max_length_spring",0.666666666666667,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"454","Haddock","Gulf of Maine","diet",0.454545454545455,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"455","Haddock","Gulf of Maine","rec_catch",0.935483870967742,6.61692008181572,"Haddock - Gulf of Maine","Haddock, 6.62"
"456","Winter flounder","Southern New England / Mid-Atlantic","bbmsy",0.5,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"457","Winter flounder","Southern New England / Mid-Atlantic","ffmsy",0.5,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"458","Winter flounder","Southern New England / Mid-Atlantic","asmt_catch",0.588235294117647,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"459","Winter flounder","Southern New England / Mid-Atlantic","recruitment",0.928571428571429,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"460","Winter flounder","Southern New England / Mid-Atlantic","abundance",0.928571428571429,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"461","Winter flounder","Southern New England / Mid-Atlantic","biomass_fall",0.490196078431373,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"462","Winter flounder","Southern New England / Mid-Atlantic","biomass_spring",0.705882352941177,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"463","Winter flounder","Southern New England / Mid-Atlantic","avg_length_fall",0.294117647058824,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"464","Winter flounder","Southern New England / Mid-Atlantic","avg_length_spring",0.294117647058824,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"465","Winter flounder","Southern New England / Mid-Atlantic","max_length_fall",0.392156862745098,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"466","Winter flounder","Southern New England / Mid-Atlantic","max_length_spring",0.196078431372549,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"467","Winter flounder","Southern New England / Mid-Atlantic","diet",0.181818181818182,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"468","Winter flounder","Southern New England / Mid-Atlantic","rec_catch",0.645161290322581,6.64490664300911,"Winter flounder - Southern New England / Mid-Atlantic","Winter flounder, 6.64"
"469","Yellowtail flounder","Cape Cod / Gulf of Maine","bbmsy",0.5,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"470","Yellowtail flounder","Cape Cod / Gulf of Maine","ffmsy",0.5,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"471","Yellowtail flounder","Cape Cod / Gulf of Maine","asmt_catch",0.264705882352941,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"472","Yellowtail flounder","Cape Cod / Gulf of Maine","recruitment",0.428571428571429,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"473","Yellowtail flounder","Cape Cod / Gulf of Maine","abundance",0.428571428571429,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"474","Yellowtail flounder","Cape Cod / Gulf of Maine","biomass_fall",0.411764705882353,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"475","Yellowtail flounder","Cape Cod / Gulf of Maine","biomass_spring",0.0588235294117647,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"476","Yellowtail flounder","Cape Cod / Gulf of Maine","avg_length_fall",0.588235294117647,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"477","Yellowtail flounder","Cape Cod / Gulf of Maine","avg_length_spring",0.666666666666667,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"478","Yellowtail flounder","Cape Cod / Gulf of Maine","max_length_fall",0.686274509803922,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"479","Yellowtail flounder","Cape Cod / Gulf of Maine","max_length_spring",0.647058823529412,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"480","Yellowtail flounder","Cape Cod / Gulf of Maine","diet",0.545454545454545,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"481","Yellowtail flounder","Cape Cod / Gulf of Maine","rec_catch",0.225806451612903,5.95193326597501,"Yellowtail flounder - Cape Cod / Gulf of Maine","Yellowtail flounder, 5.95"
"482","American lobster","Georges Bank / Southern New England","bbmsy",0.5,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"483","American lobster","Georges Bank / Southern New England","ffmsy",0.5,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"484","American lobster","Georges Bank / Southern New England","asmt_catch",0.5,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"485","American lobster","Georges Bank / Southern New England","recruitment",0.5,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"486","American lobster","Georges Bank / Southern New England","abundance",0.5,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"487","American lobster","Georges Bank / Southern New England","biomass_fall",0.803921568627451,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"488","American lobster","Georges Bank / Southern New England","biomass_spring",0.764705882352941,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"489","American lobster","Georges Bank / Southern New England","avg_length_fall",0.470588235294118,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"490","American lobster","Georges Bank / Southern New England","avg_length_spring",0.372549019607843,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"491","American lobster","Georges Bank / Southern New England","max_length_fall",0.647058823529412,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"492","American lobster","Georges Bank / Southern New England","max_length_spring",0.627450980392157,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"493","American lobster","Georges Bank / Southern New England","diet",0.5,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"494","American lobster","Georges Bank / Southern New England","rec_catch",0.5,7.18627450980392,"American lobster - Georges Bank / Southern New England","American lobster, 7.19"
"495","American lobster","Georges Bank","bbmsy",0.5,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"496","American lobster","Georges Bank","ffmsy",0.5,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"497","American lobster","Georges Bank","asmt_catch",0.5,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"498","American lobster","Georges Bank","recruitment",0.5,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"499","American lobster","Georges Bank","abundance",0.5,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"500","American lobster","Georges Bank","biomass_fall",0.274509803921569,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"501","American lobster","Georges Bank","biomass_spring",0.117647058823529,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"502","American lobster","Georges Bank","avg_length_fall",0.0980392156862745,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"503","American lobster","Georges Bank","avg_length_spring",0.0392156862745098,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"504","American lobster","Georges Bank","max_length_fall",0.0588235294117647,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"505","American lobster","Georges Bank","max_length_spring",0.0588235294117647,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"506","American lobster","Georges Bank","diet",0.5,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"507","American lobster","Georges Bank","rec_catch",0.5,4.14705882352941,"American lobster - Georges Bank","American lobster, 4.15"
"508","American lobster","Gulf of Maine","bbmsy",0.5,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"509","American lobster","Gulf of Maine","ffmsy",0.5,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"510","American lobster","Gulf of Maine","asmt_catch",0.5,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"511","American lobster","Gulf of Maine","recruitment",0.5,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"512","American lobster","Gulf of Maine","abundance",0.5,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"513","American lobster","Gulf of Maine","biomass_fall",0.0980392156862745,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"514","American lobster","Gulf of Maine","biomass_spring",0.0980392156862745,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"515","American lobster","Gulf of Maine","avg_length_fall",0.254901960784314,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"516","American lobster","Gulf of Maine","avg_length_spring",0.431372549019608,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"517","American lobster","Gulf of Maine","max_length_fall",0.0392156862745098,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"518","American lobster","Gulf of Maine","max_length_spring",0.137254901960784,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"519","American lobster","Gulf of Maine","diet",0.5,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"520","American lobster","Gulf of Maine","rec_catch",0.5,4.55882352941176,"American lobster - Gulf of Maine","American lobster, 4.56"
"521","Jonah crab","Georges Bank / Southern New England","bbmsy",0.5,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"522","Jonah crab","Georges Bank / Southern New England","ffmsy",0.5,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"523","Jonah crab","Georges Bank / Southern New England","asmt_catch",0.5,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"524","Jonah crab","Georges Bank / Southern New England","recruitment",0.5,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"525","Jonah crab","Georges Bank / Southern New England","abundance",0.5,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"526","Jonah crab","Georges Bank / Southern New England","biomass_fall",0.666666666666667,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"527","Jonah crab","Georges Bank / Southern New England","biomass_spring",1,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"528","Jonah crab","Georges Bank / Southern New England","avg_length_fall",0.117647058823529,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
"529","Jonah crab","Georges Bank / Southern New England","avg_length_spring",0.980392156862745,7.36274509803922,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 7.36"
