"Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1987-1991 mean",18366.8,9,20,6,0.45,6.05201622382074,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.05"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1988-1992 mean",18241.6,9,20,6,0.45,5.97289403476066,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.97"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1989-1993 mean",18516.4,8,20,6,0.4,5.5788048136528,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.58"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1990-1994 mean",19232.4,8,20,6,0.4,5.31659441271503,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.32"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1991-1995 mean",20575,8,20,6,0.4,5.50371493038266,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.5"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1992-1996 mean",23590.2,7,20,6,0.35,5.26989242856304,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.27"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1993-1997 mean",28876.6,7,20,6,0.35,5.14231180250217,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.14"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1994-1998 mean",35911.4,7,20,6,0.35,5.2525345987932,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.25"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1995-1999 mean",44804.6,7,20,6,0.35,5.27619505780261,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.28"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1996-2000 mean",55465.4,7,20,6,0.35,4.9472679379769,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.95"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1997-2001 mean",67636.4,7,20,6,0.35,5.1489834895756,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.15"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1998-2002 mean",80980.6,6,20,6,0.3,5.20205766877499,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.2"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","1999-2003 mean",95223.8,6,20,6,0.3,5.11290764706418,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.11"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2000-2004 mean",110210.4,5,20,6,0.25,5.02092083666604,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.02"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2001-2005 mean",125894.6,5,20,6,0.25,4.99038744943,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.99"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2002-2006 mean",142318.2,5,20,6,0.25,4.92310408322272,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.92"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2003-2007 mean",159477,4,20,6,0.2,5.04584780427907,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.05"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2004-2008 mean",177265,4,20,6,0.2,5.16098672675937,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.16"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2005-2009 mean",195711.8,4,22,6,0.181818181818182,5.42526101349631,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.43"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2006-2010 mean",215064,4,22,6,0.181818181818182,5.56189269608387,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.56"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2007-2011 mean",235830.4,4,23,6,0.173913043478261,5.87555816064724,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.88"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2008-2012 mean",258556.8,3,23,6,0.130434782608696,5.84959442748016,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.85"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2009-2013 mean",283717,3,23,6,0.130434782608696,6.06515766073436,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.07"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2010-2014 mean",311477.8,3,23,6,0.130434782608696,6.19668318224219,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.2"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2011-2015 mean",341308.6,3,22,6,0.136363636363636,6.43230132962276,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.43"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2012-2016 mean",357177.6,3,22,6,0.136363636363636,6.38363927738928,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.38"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2013-2017 mean",369246.75,3,22,6,0.136363636363636,6.59732787054216,7,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.6"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2014-2018 mean",379061,4,22,6,0.181818181818182,6.57119272195682,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.57"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2015-2019 mean",382330,4,22,6,0.181818181818182,6.09934677644788,10,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.1"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1964-1968 mean",30.869387755102,5,45,6,0.111111111111111,5.06908212560386,36,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.07"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1965-1969 mean",26.5885245901639,5,45,6,0.111111111111111,4.88629221581699,30,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.89"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1966-1970 mean",30.4475609756098,5,45,6,0.111111111111111,4.88062927410753,31,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.88"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1967-1971 mean",29.5417322834646,4,46,6,0.0869565217391304,5.11201298701299,33,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.11"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1968-1972 mean",28.805,5,49,6,0.102040816326531,4.95075421472937,33,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.95"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1969-1973 mean",23.684328358209,5,49,6,0.102040816326531,6.58198887354135,24,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.58"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1970-1974 mean",22.5689285714286,5,49,6,0.102040816326531,6.57989683693397,23,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.58"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1971-1975 mean",22.8494809688581,5,49,6,0.102040816326531,6.47175540829961,21,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.47"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1972-1976 mean",21.7152482269504,7,49,6,0.142857142857143,6.64990929705215,24,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.65"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1973-1977 mean",21.1803333333333,8,49,6,0.163265306122449,7.28781484216267,27,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.29"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1974-1978 mean",23.2177966101695,8,49,6,0.163265306122449,7.3286924776958,26,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.33"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1975-1979 mean",23.8872679045093,8,49,6,0.163265306122449,6.93738546998425,24,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.94"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1976-1980 mean",21.6701117318436,9,49,6,0.183673469387755,6.86458604718483,23,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.86"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1977-1981 mean",22.1648255813953,9,49,6,0.183673469387755,6.86316969504659,24,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.86"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1978-1982 mean",20.8346405228758,9,49,6,0.183673469387755,6.72017710521197,19,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.72"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1979-1983 mean",16.9347826086957,9,49,6,0.183673469387755,6.63194181109432,18,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.63"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1980-1984 mean",11.7243093922652,12,49,6,0.244897959183673,6.75215676915706,18,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.75"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1981-1985 mean",9.46609195402299,15,49,6,0.306122448979592,6.89081346371894,21,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.89"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1982-1986 mean",8.87118644067797,16,49,6,0.326530612244898,7.29418110698626,20,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.29"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1983-1987 mean",9.60348837209302,11,49,6,0.224489795918367,6.75066823427357,14,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.75"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1984-1988 mean",9.75229885057471,11,49,6,0.224489795918367,6.5083676144571,12,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.51"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1985-1989 mean",9.78901098901099,13,49,6,0.26530612244898,6.33320958762279,10,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.33"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1986-1990 mean",11.7822916666667,9,49,6,0.183673469387755,6.0381699350194,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.04"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1987-1991 mean",11.0290155440415,9,49,6,0.183673469387755,6.05201622382074,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.05"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1988-1992 mean",11.1190954773869,10,49,6,0.204081632653061,5.97289403476066,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.97"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1989-1993 mean",12.4218905472637,7,49,6,0.142857142857143,5.5788048136528,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.58"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1990-1994 mean",12.2348258706468,6,49,6,0.122448979591837,5.31659441271503,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.32"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1991-1995 mean",9.66794258373206,10,49,6,0.204081632653061,5.50371493038266,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.5"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1992-1996 mean",14.1131221719457,4,49,6,0.0816326530612245,5.26989242856304,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.27"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1993-1997 mean",16.2311403508772,3,49,6,0.0612244897959184,5.14231180250217,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.14"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1994-1998 mean",19.8487804878049,3,49,6,0.0612244897959184,5.2525345987932,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.25"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1995-1999 mean",26.1823970037453,3,49,6,0.0612244897959184,5.27619505780261,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.28"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1996-2000 mean",30.9435114503817,3,49,6,0.0612244897959184,4.9472679379769,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.95"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1997-2001 mean",30.8646441947566,3,49,6,0.0612244897959184,5.1489834895756,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.15"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1998-2002 mean",35.0189398496241,3,49,6,0.0612244897959184,5.20205766877499,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.2"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1999-2003 mean",47.56977734375,2,49,6,0.0408163265306122,5.11290764706418,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.11"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2000-2004 mean",47.617893442623,3,49,6,0.0612244897959184,5.02092083666604,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.02"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2001-2005 mean",49.515336,3,49,6,0.0612244897959184,4.99038744943,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.99"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2002-2006 mean",54.3182943548387,3,49,6,0.0612244897959184,4.92310408322272,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.92"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2003-2007 mean",54.8404140625,3,49,6,0.0612244897959184,5.04584780427907,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.05"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2004-2008 mean",47.6756,3,49,6,0.0612244897959184,5.16098672675937,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.16"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2005-2009 mean",49.6743533503813,3,49,6,0.0612244897959184,5.42526101349631,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.43"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2006-2010 mean",59.6146302638697,3,49,6,0.0612244897959184,5.56189269608387,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.56"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2007-2011 mean",62.3081674453563,3,49,6,0.0612244897959184,5.87555816064724,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.88"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2008-2012 mean",68.6288533732905,2,49,6,0.0408163265306122,5.84959442748016,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.85"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2009-2013 mean",61.9869197782861,3,49,6,0.0612244897959184,6.06515766073436,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.07"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2010-2014 mean",59.6080548350547,3,49,6,0.0612244897959184,6.19668318224219,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.2"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2011-2015 mean",51.6804076551145,3,49,6,0.0612244897959184,6.43230132962276,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.43"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2012-2016 mean",48.9624974191684,3,49,6,0.0612244897959184,6.38363927738928,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.38"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2013-2017 mean",39.3862328858131,4,49,6,0.0816326530612245,6.59732787054216,7,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.6"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2014-2018 mean",41.7984428669567,4,49,6,0.0816326530612245,6.57119272195682,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.57"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2015-2019 mean",38.389798488665,4,49,6,0.0816326530612245,6.09934677644788,10,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.1"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1969-1973 mean",41.3608695652174,3,48.5,6,0.0618556701030928,6.58198887354135,24,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.58"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1970-1974 mean",41.1004424778761,3,49,6,0.0612244897959184,6.57989683693397,23,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.58"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1971-1975 mean",40.3260089686099,3,49,6,0.0612244897959184,6.47175540829961,21,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.47"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1972-1976 mean",29.4285714285714,5,49,6,0.102040816326531,6.64990929705215,24,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.65"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1973-1977 mean",21.6987012987013,8,49,6,0.163265306122449,7.28781484216267,27,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.29"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1974-1978 mean",19.2786008230453,8,49,6,0.163265306122449,7.3286924776958,26,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.33"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1975-1979 mean",22.536862745098,7,49,6,0.142857142857143,6.93738546998425,24,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.94"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1976-1980 mean",24.2052208835341,6,49,6,0.122448979591837,6.86458604718483,23,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.86"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1977-1981 mean",22.60125,7,49,6,0.142857142857143,6.86316969504659,24,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.86"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1978-1982 mean",22.3605504587156,6,49,6,0.122448979591837,6.72017710521197,19,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.72"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1979-1983 mean",22.2688775510204,6,49,6,0.122448979591837,6.63194181109432,18,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.63"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1980-1984 mean",16.7376543209877,8,48,6,0.166666666666667,6.75215676915706,18,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.75"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1981-1985 mean",12.9241610738255,11,48,6,0.229166666666667,6.89081346371894,21,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.89"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1982-1986 mean",10.1466666666667,12,48,6,0.25,7.29418110698626,20,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.29"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1983-1987 mean",12.0653846153846,10,48,6,0.208333333333333,6.75066823427357,14,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.75"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1984-1988 mean",11.9168,9,48,6,0.1875,6.5083676144571,12,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.51"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1985-1989 mean",11.3900763358779,10,48,6,0.208333333333333,6.33320958762279,10,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.33"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1986-1990 mean",11.3059259259259,9,48,6,0.1875,6.0381699350194,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.04"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1987-1991 mean",11.2342857142857,9,49,6,0.183673469387755,6.05201622382074,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.05"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1988-1992 mean",10.9145833333333,9,49,6,0.183673469387755,5.97289403476066,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.97"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1989-1993 mean",15.1013513513514,5,49,6,0.102040816326531,5.5788048136528,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.58"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1990-1994 mean",15.6560810810811,5,49,6,0.102040816326531,5.31659441271503,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.32"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1991-1995 mean",13.6863636363636,6,49,6,0.122448979591837,5.50371493038266,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.5"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1992-1996 mean",15.303164556962,6,49,6,0.122448979591837,5.26989242856304,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.27"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1993-1997 mean",31.2160493827161,4,49,6,0.0816326530612245,5.14231180250217,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.14"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1994-1998 mean",25.6080213903743,4,48,6,0.0833333333333333,5.2525345987932,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.25"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1995-1999 mean",28.8869791666667,4,49,6,0.0816326530612245,5.27619505780261,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.28"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1996-2000 mean",42.6021052631579,3,49,6,0.0612244897959184,4.9472679379769,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.95"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1997-2001 mean",51.6415430107527,3,49,6,0.0612244897959184,5.1489834895756,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.15"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1998-2002 mean",48.3152419354839,3,49,6,0.0612244897959184,5.20205766877499,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.2"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1999-2003 mean",61.1812926829268,3,49,6,0.0612244897959184,5.11290764706418,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.11"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2000-2004 mean",74.4237212121212,2,49,6,0.0408163265306122,5.02092083666604,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.02"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2001-2005 mean",70.6232634730539,3,49,6,0.0612244897959184,4.99038744943,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.99"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2002-2006 mean",58.6421885714286,3,49,6,0.0612244897959184,4.92310408322272,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.92"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2003-2007 mean",54.6603313953488,3,49,6,0.0612244897959184,5.04584780427907,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.05"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2004-2008 mean",55.9122252747253,3,49,6,0.0612244897959184,5.16098672675937,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.16"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2005-2009 mean",38.0603433494923,4,49,6,0.0816326530612245,5.42526101349631,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.43"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2006-2010 mean",33.7797910600692,4,49,6,0.0816326530612245,5.56189269608387,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.56"
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2007-2011 mean",39.5652303420641,4,48,6,0.0833333333333333,5.87555816064724,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.88"
