"Species","Region","Indicator","category","Year","Value","rank","n_years_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2001-2005 mean",125894.6,75,89,6,0.700934579439252,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2002-2006 mean",142318.2,64,77,6,0.598130841121495,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2003-2007 mean",159477,59,65,6,0.551401869158878,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2004-2008 mean",177265,55,61,6,0.514018691588785,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2005-2009 mean",195711.8,52,56,6,0.485981308411215,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2006-2010 mean",215064,50,52,6,0.467289719626168,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2007-2011 mean",235830.4,48,52,6,0.448598130841121,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2008-2012 mean",258556.8,46,51,6,0.429906542056075,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2009-2013 mean",283717,44,50,6,0.411214953271028,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2010-2014 mean",311477.8,42,52,6,0.392523364485981,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2011-2015 mean",341308.6,40,52,6,0.373831775700935,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2012-2016 mean",357177.6,39,54,6,0.364485981308411,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2013-2017 mean",369246.75,38,55,6,0.355140186915888,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2014-2018 mean",379061,36,53,6,0.336448598130841,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_biomass","Population","2015-2019 mean",382330,35,56,6,0.327102803738318,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1964-1968 mean",1512.6,25,52,6,0.480769230769231,6.12282865513261,49
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1965-1969 mean",1297.52,31,51,6,0.596153846153846,7.03707245708713,51
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1966-1970 mean",1498.02,27,52,6,0.519230769230769,6.55906142756196,49
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1967-1971 mean",1500.72,26,52,6,0.5,6.30735402630634,49
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1968-1972 mean",1497.86,28,52,6,0.538461538461538,5.86866530491591,39
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1969-1973 mean",1269.48,34,52,6,0.653846153846154,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1970-1974 mean",1263.86,35,52,6,0.673076923076923,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1971-1975 mean",1320.7,30,51,6,0.576923076923077,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1972-1976 mean",1224.74,36,50,6,0.692307692307692,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1973-1977 mean",1270.82,33,51,6,0.634615384615385,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1974-1978 mean",1643.82,21,49,6,0.403846153846154,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1975-1979 mean",1801.1,19,45,6,0.365384615384615,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1976-1980 mean",1551.58,23,49,6,0.442307692307692,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1977-1981 mean",1524.94,24,51,6,0.461538461538462,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1978-1982 mean",1275.08,32,50,6,0.615384615384615,7.04856418651338,43
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1979-1983 mean",779,38,52,6,0.730769230769231,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1980-1984 mean",424.42,46,48,6,0.884615384615385,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1981-1985 mean",329.42,51,51,6,0.980769230769231,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1982-1986 mean",314.04,52,52,6,1,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1983-1987 mean",330.36,50,50,6,0.961538461538462,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1984-1988 mean",339.38,49,52,6,0.942307692307692,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1985-1989 mean",356.32,48,52,6,0.923076923076923,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1986-1990 mean",452.44,43,52,6,0.826923076923077,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1987-1991 mean",425.72,45,50,6,0.865384615384615,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1988-1992 mean",442.54,44,52,6,0.846153846153846,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1989-1993 mean",499.36,41,52,6,0.788461538461538,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1990-1994 mean",491.84,42,52,6,0.807692307692308,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1991-1995 mean",404.12,47,52,6,0.903846153846154,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1992-1996 mean",623.8,40,51,6,0.769230769230769,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1993-1997 mean",740.14,39,51,6,0.75,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1994-1998 mean",976.56,37,50,6,0.711538461538462,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1995-1999 mean",1398.14,29,51,6,0.557692307692308,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1996-2000 mean",1621.44,22,52,6,0.423076923076923,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1997-2001 mean",1648.172,20,51,6,0.384615384615385,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1998-2002 mean",1863.0076,18,50,6,0.346153846153846,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","1999-2003 mean",2435.5726,13,52,6,0.25,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2000-2004 mean",2323.7532,15,50,6,0.288461538461538,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2001-2005 mean",2475.7668,12,51,6,0.230769230769231,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2002-2006 mean",2694.1874,9,52,6,0.173076923076923,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2003-2007 mean",2807.8292,8,52,6,0.153846153846154,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2004-2008 mean",2479.1312,11,52,6,0.211538461538462,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2005-2009 mean",2612.87098623006,10,50,6,0.192307692307692,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2006-2010 mean",3016.50029135181,5,47,6,0.0961538461538462,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2007-2011 mean",3090.48510528967,4,52,6,0.0769230769230769,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2008-2012 mean",3472.6199806885,1,49,6,0.0192307692307692,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2009-2013 mean",3235.71721242653,2,48,6,0.0384615384615385,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2010-2014 mean",3206.91335012594,3,52,6,0.0576923076923077,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2011-2015 mean",2997.46364399664,6,52,6,0.115384615384615,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2012-2016 mean",2986.71234256927,7,51,6,0.134615384615385,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2013-2017 mean",2339.5422334173,14,51,6,0.269230769230769,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2014-2018 mean",2298.91435768262,16,51,6,0.307692307692308,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_fall","Population","2015-2019 mean",2057.69319899244,17,52,6,0.326923076923077,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1969-1973 mean",1902.6,15,47,6,0.3125,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1970-1974 mean",1857.74,17,47,6,0.354166666666667,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1971-1975 mean",1798.54,18,48,6,0.375,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1972-1976 mean",1318.4,25,48,6,0.520833333333333,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1973-1977 mean",1002.48,31,47,6,0.645833333333333,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1974-1978 mean",936.94,34,48,6,0.708333333333333,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1975-1979 mean",1149.38,27,48,6,0.5625,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1976-1980 mean",1205.42,26,47,6,0.541666666666667,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1977-1981 mean",1084.86,29,48,6,0.604166666666667,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1978-1982 mean",974.92,32,45,6,0.666666666666667,7.04856418651338,43
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1979-1983 mean",872.94,35,46,6,0.729166666666667,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1980-1984 mean",542.3,36,47,6,0.75,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1981-1985 mean",385.14,41,48,6,0.854166666666667,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1982-1986 mean",273.96,48,48,6,1,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1983-1987 mean",313.7,44,48,6,0.916666666666667,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1984-1988 mean",297.92,47,47.5,6,0.979166666666667,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1985-1989 mean",298.42,46,46,6,0.958333333333333,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1986-1990 mean",305.26,45,48,6,0.9375,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1987-1991 mean",314.56,42,48,6,0.875,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1988-1992 mean",314.34,43,48,6,0.895833333333333,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1989-1993 mean",447,39,48,6,0.8125,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1990-1994 mean",463.42,38,48,6,0.791666666666667,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1991-1995 mean",421.54,40,47,6,0.833333333333333,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1992-1996 mean",483.58,37,48,6,0.770833333333333,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1993-1997 mean",1011.4,30,48,6,0.625,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1994-1998 mean",957.74,33,48,6,0.6875,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1995-1999 mean",1109.26,28,48,6,0.583333333333333,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1996-2000 mean",1618.88,22,48,6,0.458333333333333,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1997-2001 mean",1921.0654,14,47,6,0.291666666666667,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1998-2002 mean",1797.327,19,46,6,0.395833333333333,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","1999-2003 mean",2006.7464,11,47,6,0.229166666666667,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2000-2004 mean",2455.9828,2,48,6,0.0416666666666667,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2001-2005 mean",2358.817,4,47,6,0.0833333333333333,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2002-2006 mean",2052.4766,8,47,6,0.166666666666667,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2003-2007 mean",1880.3154,16,48,6,0.333333333333333,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2004-2008 mean",2035.205,9,48,6,0.1875,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2005-2009 mean",1613.75855801847,23,47,6,0.479166666666667,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2006-2010 mean",1594.40613803526,24,44,6,0.5,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2007-2011 mean",1946.60933282956,12,46,6,0.25,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2008-2012 mean",2031.90597732997,10,47,6,0.208333333333333,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2009-2013 mean",1924.02115869018,13,46,6,0.270833333333333,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2010-2014 mean",2246.73702770781,5,47,6,0.104166666666667,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2011-2015 mean",2177.71905961377,6,48,6,0.125,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2012-2016 mean",2525.69588581024,1,45,6,0.0208333333333333,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2013-2017 mean",2446.07539882452,3,45,6,0.0625,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2014-2018 mean",2126.20453400504,7,47,6,0.145833333333333,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2015-2019 mean",1773.12846347607,21,48,6,0.4375,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","biomass_spring","Population","2016-2020 mean",1782.33081444165,20,48,6,0.416666666666667,2.4375,30
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1964-1968 mean",5490.6,22,52,6,0.423076923076923,6.12282865513261,49
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1965-1969 mean",5280.6,24,52,6,0.461538461538462,7.03707245708713,51
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1966-1970 mean",5400.8,23,52,6,0.442307692307692,6.55906142756196,49
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1967-1971 mean",4951.8,25,52,6,0.480769230769231,6.30735402630634,49
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1968-1972 mean",4480.4,27,52,6,0.519230769230769,5.86866530491591,39
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1969-1973 mean",3457.8,31,51,6,0.596153846153846,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1970-1974 mean",3167.8,34,52,6,0.653846153846154,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1971-1975 mean",2997.6,36,51,6,0.692307692307692,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1972-1976 mean",2754.4,38,52,6,0.730769230769231,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1973-1977 mean",2936.4,37,52,6,0.711538461538462,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1974-1978 mean",3782.2,29,48,6,0.557692307692308,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1975-1979 mean",3969.6,28,46,6,0.538461538461538,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1976-1980 mean",3387.2,32,48,6,0.615384615384615,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1977-1981 mean",3294,33,51,6,0.634615384615385,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1978-1982 mean",2645.6,39,51,6,0.75,7.04856418651338,43
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1979-1983 mean",1504.2,43,52,6,0.826923076923077,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1980-1984 mean",840.8,51,51,6,0.980769230769231,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1981-1985 mean",727.4,52,52,6,1,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1982-1986 mean",896.4,50,50,6,0.961538461538462,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1983-1987 mean",933.4,48,52,6,0.923076923076923,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1984-1988 mean",930.4,49,51,6,0.942307692307692,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1985-1989 mean",1045.4,47,51,6,0.903846153846154,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1986-1990 mean",1384.6,44,52,6,0.846153846153846,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1987-1991 mean",1204,46,52,6,0.884615384615385,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1988-1992 mean",1250.8,45,52,6,0.865384615384615,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1989-1993 mean",1540.2,42,51,6,0.807692307692308,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1990-1994 mean",1560.8,41,52,6,0.788461538461538,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1991-1995 mean",1603.4,40,51,6,0.769230769230769,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1992-1996 mean",3057.4,35,52,6,0.673076923076923,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1993-1997 mean",3615.4,30,51,6,0.576923076923077,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1994-1998 mean",4516.2,26,52,6,0.5,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1995-1999 mean",6223,20,47,6,0.384615384615385,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1996-2000 mean",6931.8,18,52,6,0.346153846153846,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1997-2001 mean",6421.4,19,52,6,0.365384615384615,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1998-2002 mean",7486,15,51,6,0.288461538461538,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","1999-2003 mean",9815.4,11,46,6,0.211538461538462,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2000-2004 mean",9149.2,13,52,6,0.25,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2001-2005 mean",9529,12,51,6,0.230769230769231,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2002-2006 mean",10428,9,52,6,0.173076923076923,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2003-2007 mean",10503.8,8,51,6,0.153846153846154,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2004-2008 mean",9016.2,14,52,6,0.269230769230769,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2005-2009 mean",10636.8,7,51,6,0.134615384615385,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2006-2010 mean",11944.8,4,51,6,0.0769230769230769,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2007-2011 mean",12347.4,3,46,6,0.0576923076923077,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2008-2012 mean",14113,1,46,6,0.0192307692307692,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2009-2013 mean",13168.4,2,43,6,0.0384615384615385,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2010-2014 mean",11807.4,5,50,6,0.0961538461538462,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2011-2015 mean",10715,6,51,6,0.115384615384615,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2012-2016 mean",10016.4,10,50,6,0.192307692307692,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2013-2017 mean",7349.4,16,52,6,0.307692307692308,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2014-2018 mean",6992.2,17,51,6,0.326923076923077,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_fall","Population","2015-2019 mean",6201.8,21,52,6,0.403846153846154,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1969-1973 mean",4465.2,25,48,6,0.520833333333333,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1970-1974 mean",4226.4,26,47.5,6,0.541666666666667,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1971-1975 mean",3945,27,48,6,0.5625,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1972-1976 mean",2954.4,28,46,6,0.583333333333333,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1973-1977 mean",2289.2,31,48,6,0.645833333333333,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1974-1978 mean",2236.8,32,48,6,0.666666666666667,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1975-1979 mean",2693.6,29,48,6,0.604166666666667,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1976-1980 mean",2641.4,30,48,6,0.625,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1977-1981 mean",2220.4,33,48,6,0.6875,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1978-1982 mean",1851.8,34,46,6,0.708333333333333,7.04856418651338,43
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1979-1983 mean",1604.8,35,47,6,0.729166666666667,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1980-1984 mean",913,41,47,6,0.854166666666667,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1981-1985 mean",696.2,42,48,6,0.875,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1982-1986 mean",491,48,48,6,1,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1983-1987 mean",572.4,47,48,6,0.979166666666667,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1984-1988 mean",583.2,46,48,6,0.958333333333333,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1985-1989 mean",615.4,45,47,6,0.9375,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1986-1990 mean",633,44,47,6,0.916666666666667,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1987-1991 mean",672.8,43,48,6,0.895833333333333,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1988-1992 mean",927,40,48,6,0.833333333333333,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1989-1993 mean",1182.6,39,47.5,6,0.8125,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1990-1994 mean",1292.6,37,47.5,6,0.770833333333333,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1991-1995 mean",1267,38,46,6,0.791666666666667,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1992-1996 mean",1449.4,36,48,6,0.75,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","abundance_spring","Population","1993-1997 mean",5320.6,22,48,6,0.458333333333333,8.29131973389964,16
