"Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2005-2009 mean",1.08239852467927,42,49,2,0.857142857142857,9.02333529565672,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.02"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2006-2010 mean",1.05994226600928,42,49,2,0.857142857142857,9.35270311504555,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.35"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2007-2011 mean",1.07966943054784,43,49,2,0.877551020408163,9.73864104254142,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.74"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2008-2012 mean",1.01078513037633,44,49,2,0.897959183673469,9.58186808907496,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.58"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2009-2013 mean",0.968112764583851,42,49,2,0.857142857142857,9.77393788387,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.77"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2010-2014 mean",0.890540525120668,43,49,2,0.877551020408163,9.50596420918626,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.51"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2011-2015 mean",0.939644499469402,42,49,2,0.857142857142857,9.62703516721374,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.63"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2012-2016 mean",0.876286932399978,43,49,2,0.877551020408163,9.54776681651682,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.55"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2013-2017 mean",0.905501238061549,41,49,2,0.836734693877551,9.36807745825603,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.37"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2014-2018 mean",0.928264784384346,42,49,2,0.857142857142857,9.43916879801774,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.44"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2015-2019 mean",0.991557081051245,42,49,2,0.857142857142857,8.79975820047111,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.8"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1969-1973 mean",3.19896907216495,32,48.5,2,0.65979381443299,7.73912738560238,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1970-1974 mean",1.96159420289855,42,49,2,0.857142857142857,8.15013105149553,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.15"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1971-1975 mean",2.61319444444444,38,49,2,0.775510204081633,7.94604941884247,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.95"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1972-1976 mean",2.97853107344633,37,49,2,0.755102040816326,7.83180272108843,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.83"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1973-1977 mean",3.73041237113402,30,49,2,0.612244897959184,7.96606369820656,37,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.97"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1974-1978 mean",5.7125786163522,20,49,2,0.408163265306122,7.67051495016611,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.67"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1975-1979 mean",8.45426356589147,15,49,2,0.306122448979592,7.27366478506296,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.27"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1976-1980 mean",7.98571428571429,17,49,2,0.346938775510204,7.16994138080764,28,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.17"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1977-1981 mean",8.63185840707965,16,49,2,0.326530612244898,7.21014395938408,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.21"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1978-1982 mean",8.68651685393258,18,49,2,0.36734693877551,7.45652827415745,32,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.46"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1979-1983 mean",6.15238095238095,25,49,2,0.510204081632653,7.74484785730986,34,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1980-1984 mean",2.85555555555556,34,48,2,0.708333333333333,8.32779256831887,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.33"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1981-1985 mean",2.17777777777778,35,48,2,0.729166666666667,8.47314527461878,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.47"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1982-1986 mean",2.04166666666667,37,48,2,0.770833333333333,9.24148355317752,47,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.24"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1983-1987 mean",2.58645833333333,33,48,2,0.6875,9.15053914582133,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.15"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1984-1988 mean",3.28265306122449,26,48,2,0.541666666666667,8.6215336829183,38,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.62"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1985-1989 mean",3.22830188679245,26,48,2,0.541666666666667,8.62682143643651,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.63"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1986-1990 mean",3.35471698113208,24,48,2,0.5,8.73477851558924,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1987-1991 mean",2.58761061946903,28,49,2,0.571428571428571,8.93406206714477,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.93"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1988-1992 mean",2.14827586206897,30,49,2,0.612244897959184,9.01376235305624,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.01"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1989-1993 mean",2.42432432432432,27,49,2,0.551020408163265,8.74489813513103,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.74"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1990-1994 mean",2.64897959183673,26,49,2,0.530612244897959,8.58561970099048,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.59"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1991-1995 mean",2.36938775510204,29,49,2,0.591836734693878,8.73400327998075,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1992-1996 mean",2.96551724137931,24,49,2,0.489795918367347,8.82292056524841,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.82"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1993-1997 mean",3.1987012987013,22,49,2,0.448979591836735,8.82573910059912,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.83"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1994-1998 mean",2.01645569620253,32,48,2,0.666666666666667,9.23331884214543,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.23"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1995-1999 mean",1.85824175824176,35,49,2,0.714285714285714,9.48044378662636,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.48"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1996-2000 mean",1.51181818181818,37,49,2,0.755102040816326,9.41689603708202,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.42"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1997-2001 mean",1.73647368421053,37,49,2,0.755102040816326,9.27231710383519,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.27"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1998-2002 mean",1.79987074829932,36,49,2,0.73469387755102,9.21447407708806,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.21"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","1999-2003 mean",3.03249375,31,49,2,0.63265306122449,8.91952365010876,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.92"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2000-2004 mean",4.32848427672956,25,49,2,0.510204081632653,8.58369132745115,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.58"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2001-2005 mean",5.56299275362319,19,49,2,0.387755102040816,8.25924600491837,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.26"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2002-2006 mean",5.80163636363636,19,49,2,0.387755102040816,8.19497762426481,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.19"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2003-2007 mean",6.44007476635514,17,49,2,0.346938775510204,8.21143206387431,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.21"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2004-2008 mean",4.14840740740741,20,49,2,0.408163265306122,8.43083192084705,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.43"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2005-2009 mean",1.79165626807261,34,49,2,0.693877551020408,9.02333529565672,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.02"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2006-2010 mean",1.79476787642967,34,49,2,0.693877551020408,9.35270311504555,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.35"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2007-2011 mean",1.47889299289321,35,48,2,0.729166666666667,9.73864104254142,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.74"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2008-2012 mean",1.23862710229283,36,48,2,0.75,9.58186808907496,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.58"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2009-2013 mean",1.58388774496704,35,49,2,0.714285714285714,9.77393788387,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.77"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2010-2014 mean",1.95721776506853,34,49,2,0.693877551020408,9.50596420918626,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.51"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2011-2015 mean",1.61626608083704,36,49,2,0.73469387755102,9.62703516721374,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.63"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2012-2016 mean",1.7322044870683,35,49,2,0.714285714285714,9.54776681651682,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.55"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2013-2017 mean",2.07222046685054,30,49,2,0.612244897959184,9.36807745825603,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.37"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2014-2018 mean",2.18581108515854,29,49,2,0.591836734693878,9.43916879801774,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.44"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2015-2019 mean",2.18782440461151,28,49,2,0.571428571428571,8.79975820047111,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.8"
"Black sea bass","Mid-Atlantic","biomass_spring","Population","2016-2020 mean",2.76306649323592,26,49,2,0.530612244897959,2.02040816326531,20,53,"Black sea bass - Mid-Atlantic","Black sea bass, 2.02"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1964-1968 mean",4.17857142857143,37,45,2,0.822222222222222,5.78605935127674,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.79"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1965-1969 mean",6.21052631578947,31,45,2,0.688888888888889,5.56727742541696,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.57"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1966-1970 mean",7.2093023255814,27,45,2,0.6,5.41969696969697,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.42"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1967-1971 mean",6.80769230769231,28,46,2,0.608695652173913,5.35375494071146,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.35"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1968-1972 mean",5.6875,33,49,2,0.673469387755102,5.38398402839397,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.38"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1969-1973 mean",6.80909090909091,30,49,2,0.612244897959184,7.73912738560238,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1970-1974 mean",6.89208633093525,29,49,2,0.591836734693878,8.15013105149553,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.15"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1971-1975 mean",8.64795918367347,27,49,2,0.551020408163265,7.94604941884247,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.95"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1972-1976 mean",9.7551867219917,25,49,2,0.510204081632653,7.83180272108843,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.83"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1973-1977 mean",16.468253968254,18,49,2,0.36734693877551,7.96606369820656,37,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.97"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1974-1978 mean",16.7848101265823,16,49,2,0.326530612244898,7.67051495016611,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.67"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1975-1979 mean",17.7739130434783,17,49,2,0.346938775510204,7.27366478506296,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.27"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1976-1980 mean",17.9794871794872,17,49,2,0.346938775510204,7.16994138080764,28,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.17"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1977-1981 mean",16.8103448275862,19,49,2,0.387755102040816,7.21014395938408,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.21"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1978-1982 mean",10.1437125748503,30,49,2,0.612244897959184,7.45652827415745,32,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.46"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1979-1983 mean",9.64161849710983,28,49,2,0.571428571428571,7.74484785730986,34,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1980-1984 mean",9.28834355828221,30,49,2,0.612244897959184,8.32779256831887,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.33"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1981-1985 mean",9.78034682080925,29,49,2,0.591836734693878,8.47314527461878,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.47"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1982-1986 mean",13.9,21,48.5,2,0.43298969072165,9.24148355317752,47,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.24"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1983-1987 mean",11.561797752809,25,48.5,2,0.515463917525773,9.15053914582133,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.15"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1984-1988 mean",12.2307692307692,21,48.5,2,0.43298969072165,8.6215336829183,38,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.62"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1985-1989 mean",11.5257142857143,23,49,2,0.469387755102041,8.62682143643651,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.63"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1986-1990 mean",11.5654761904762,23,49,2,0.469387755102041,8.73477851558924,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1987-1991 mean",10.3310344827586,26,49,2,0.530612244897959,8.93406206714477,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.93"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1988-1992 mean",10.2948717948718,26,49,2,0.530612244897959,9.01376235305624,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.01"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1989-1993 mean",10.2597402597403,23,49,2,0.469387755102041,8.74489813513103,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.74"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1990-1994 mean",13.9271523178808,17,49,2,0.346938775510204,8.58561970099048,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.59"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1991-1995 mean",12.396449704142,19,49,2,0.387755102040816,8.73400327998075,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1992-1996 mean",9.80722891566265,20,49,2,0.408163265306122,8.82292056524841,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.82"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1993-1997 mean",11,20,49,2,0.408163265306122,8.82573910059912,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.83"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1994-1998 mean",11.1714285714286,22,49,2,0.448979591836735,9.23331884214543,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.23"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1995-1999 mean",7.91282051282051,26,49,2,0.530612244897959,9.48044378662636,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.48"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1996-2000 mean",12.0816326530612,23,49,2,0.469387755102041,9.41689603708202,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.42"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1997-2001 mean",11.4414414414414,23,49,2,0.469387755102041,9.27231710383519,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.27"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1998-2002 mean",17.7379032258065,20,49,2,0.408163265306122,9.21447407708806,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.21"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","1999-2003 mean",18.6889763779528,21,49,2,0.428571428571429,8.91952365010876,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.92"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2000-2004 mean",19.3306772908367,19,49,2,0.387755102040816,8.58369132745115,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.58"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2001-2005 mean",18.7973568281938,19,49,2,0.387755102040816,8.25924600491837,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.26"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2002-2006 mean",19.0491071428571,20,49,2,0.408163265306122,8.19497762426481,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.19"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2003-2007 mean",12.1658536585366,23,49,2,0.469387755102041,8.21143206387431,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.21"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2004-2008 mean",11.4188481675393,25,49,2,0.510204081632653,8.43083192084705,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.43"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2005-2009 mean",10.3463414634146,25,49,2,0.510204081632653,9.02333529565672,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.02"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2006-2010 mean",7.68724279835391,30,49,2,0.612244897959184,9.35270311504555,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.35"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2007-2011 mean",6.68253968253968,33,49,2,0.673469387755102,9.73864104254142,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.74"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2008-2012 mean",5.80068728522337,34,49,2,0.693877551020408,9.58186808907496,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.58"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2009-2013 mean",4.65346534653465,34,49,2,0.693877551020408,9.77393788387,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.77"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2010-2014 mean",4.25483870967742,33,49,2,0.673469387755102,9.50596420918626,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.51"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2011-2015 mean",4.41666666666667,32,49,2,0.653061224489796,9.62703516721374,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.63"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2012-2016 mean",4.47678018575851,32,49,2,0.653061224489796,9.54776681651682,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.55"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2013-2017 mean",4.136,33,49,2,0.673469387755102,9.36807745825603,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.37"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2014-2018 mean",4.08333333333333,34,49,2,0.693877551020408,9.43916879801774,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.44"
"Black sea bass","Mid-Atlantic","abundance_fall","Population","2015-2019 mean",4.38827838827839,33,49,2,0.673469387755102,8.79975820047111,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.8"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1969-1973 mean",14.0618556701031,20,48.5,2,0.412371134020619,7.73912738560238,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1970-1974 mean",7.07246376811594,30,49,2,0.612244897959184,8.15013105149553,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.15"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1971-1975 mean",8.71527777777778,27,49,2,0.551020408163265,7.94604941884247,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.95"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1972-1976 mean",11.6497175141243,25,49,2,0.510204081632653,7.83180272108843,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.83"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1973-1977 mean",17.4123711340206,19,49,2,0.387755102040816,7.96606369820656,37,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.97"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1974-1978 mean",30.1069182389937,10,49,2,0.204081632653061,7.67051495016611,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.67"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1975-1979 mean",42.2713178294574,6,49,2,0.122448979591837,7.27366478506296,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.27"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1976-1980 mean",42.8947368421053,5,49,2,0.102040816326531,7.16994138080764,28,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.17"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1977-1981 mean",45.0265486725664,5,49,2,0.102040816326531,7.21014395938408,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.21"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1978-1982 mean",42.5280898876404,6,49,2,0.122448979591837,7.45652827415745,32,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.46"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1979-1983 mean",25.6309523809524,13,49,2,0.26530612244898,7.74484785730986,34,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1980-1984 mean",13.679012345679,25,48,2,0.520833333333333,8.32779256831887,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.33"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1981-1985 mean",8.12345679012346,33,48,2,0.6875,8.47314527461878,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.47"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1982-1986 mean",8.20238095238095,28,47.5,2,0.589473684210526,9.24148355317752,47,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.24"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1983-1987 mean",10.21875,27,47.5,2,0.568421052631579,9.15053914582133,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.15"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1984-1988 mean",13.6938775510204,18,48,2,0.375,8.6215336829183,38,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.62"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1985-1989 mean",14.4245283018868,17,48,2,0.354166666666667,8.62682143643651,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.63"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1986-1990 mean",15.6037735849057,16,48,2,0.333333333333333,8.73477851558924,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1987-1991 mean",13.2035398230088,17,49,2,0.346938775510204,8.93406206714477,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.93"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1988-1992 mean",11.6379310344828,18,49,2,0.36734693877551,9.01376235305624,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.01"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1989-1993 mean",16.4774774774775,12,49,2,0.244897959183673,8.74489813513103,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.74"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1990-1994 mean",17.030612244898,11,49,2,0.224489795918367,8.58561970099048,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.59"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1991-1995 mean",15.6530612244898,12,49,2,0.244897959183673,8.73400327998075,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1992-1996 mean",17.632183908046,12,49,2,0.244897959183673,8.82292056524841,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.82"
"Black sea bass","Mid-Atlantic","abundance_spring","Population","1993-1997 mean",19.1038961038961,11,49,2,0.224489795918367,8.82573910059912,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.83"
